geonum,pop,asian_nh,hawpi_nh,ntvam_nh,other_nh,black_nh,white_nh,unknown_nh,non_white_nh,asian_nh_index,hawpi_nh_index,ntvam_nh_index,other_nh_index,black_nh_index,white_nh_index,non_white_nh_index,asian_nh_pct,hawpi_nh_pct,ntvam_nh_pct,other_nh_pct,black_nh_pct,white_nh_pct,non_white_nh_pct,unknown_nh_index,unknown_nh_pct
1081010025002.0,1206.0,0.0,0.0,18.0,0.0,10.0,593.0,585.0,28.0,0.0,0.0,2.7398474422880783,0.0,0.21161399353318613,0.7198396955897566,0.2957226749737285,0.0,0.0,0.014925373134328358,0.0,0.008291873963515755,0.4917081260364842,0.02321724709784411,2.0346257059846438,0.48507462686567165
1081010011001.0,512.0,0.0,0.0,19.0,0.0,9.0,237.0,247.0,28.0,0.0,0.0,6.812159753970164,0.0,0.4486051339471098,0.677652104872126,0.6965655195670246,0.0,0.0,0.037109375,0.0,0.017578125,0.462890625,0.0546875,2.0234988466550403,0.482421875
1081010020004.0,1315.0,0.0,0.0,0.0,0.0,122.0,455.0,738.0,122.0,0.0,0.0,0.0,0.0,2.3676950643745047,0.5065403550432706,1.1817020264593867,0.0,0.0,0.0,0.0,0.09277566539923954,0.34600760456273766,0.09277566539923954,2.354000647162719,0.5612167300380229
1081010021001.0,595.0,0.0,0.0,0.0,15.0,45.0,98.0,437.0,60.0,0.0,0.0,0.0,13.46991203745795,1.9301330132850438,0.24112237715181928,1.2844233349999397,0.0,0.0,0.0,0.025210084033613446,0.07563025210084033,0.16470588235294117,0.10084033613445378,3.0806363824447,0.7344537815126051
1080439784001.0,1536.0,9.0,2.0,21.0,12.0,16.0,1251.0,225.0,60.0,0.19114056298140436,0.9628350949754901,2.5097430672521654,4.17426961577473,0.2658400793760651,1.192324589585133,0.49754679969073184,0.005859375,0.0013020833333333333,0.013671875,0.0078125,0.010416666666666666,0.814453125,0.0390625,0.6144227267171175,0.146484375
1080039600001.0,743.0,0.0,0.0,36.0,5.0,0.0,495.0,207.0,41.0,0.0,0.0,8.894363433107463,3.5956023608288383,0.0,0.9753147489581614,0.7028601897111604,0.0,0.0,0.04845222072678331,0.006729475100942127,0.0,0.6662180349932705,0.05518169582772544,1.1685774476157376,0.27860026917900405
1080679404001.0,2402.0,8.0,4.0,36.0,0.0,31.0,1954.0,369.0,79.0,0.10864720316012105,1.2314027526081206,2.751253967859636,0.0,0.32936722573820554,1.1909127994869055,0.41891700570130563,0.0033305578684429643,0.0016652789342214821,0.01498751040799334,0.0,0.012905911740216486,0.813488759367194,0.03288925895087427,0.6443611263569891,0.15362198168193172
1080799736001.0,823.0,5.0,0.0,0.0,0.0,16.0,714.0,88.0,21.0,0.19818543589809445,0.0,0.0,0.0,0.4961486779120728,1.2700674422273834,0.32500748422082315,0.006075334143377886,0.0,0.0,0.0,0.019441069258809233,0.8675577156743621,0.02551640340218712,0.4484962393676216,0.10692588092345079
1080590110002.0,1410.0,0.0,0.0,8.0,0.0,35.0,585.0,782.0,43.0,0.0,0.0,1.0415306589123476,0.0,0.6334912529812615,0.6073865351506693,0.38843937382947347,0.0,0.0,0.005673758865248227,0.0,0.024822695035460994,0.4148936170212766,0.03049645390070922,2.326288690438831,0.5546099290780142
1080590120523.0,763.0,0.0,0.0,0.0,0.0,3.0,702.0,58.0,3.0,0.0,0.0,0.0,0.0,0.10034330650105731,1.3469174540955866,0.050080726364676545,0.0,0.0,0.0,0.0,0.003931847968545216,0.9200524246395806,0.003931847968545216,0.3188448631296028,0.07601572739187418
1080590120542.0,1850.0,72.0,0.0,0.0,0.0,11.0,1611.0,156.0,83.0,1.2695866150894577,0.0,0.0,0.0,0.15174439125466202,1.2748298345669642,0.5714526702610092,0.03891891891891892,0.0,0.0,0.0,0.005945945945945946,0.8708108108108108,0.044864864864864865,0.3536949335376548,0.08432432432432432
1080590112021.0,1564.0,0.0,0.0,0.0,0.0,0.0,1199.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122304853280401,0.0,0.0,0.0,0.0,0.0,0.0,0.7666240409207161,0.0,0.9788859264185414,0.23337595907928388
1080590117123.0,1644.0,0.0,0.0,0.0,0.0,0.0,1269.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1300254262895806,0.0,0.0,0.0,0.0,0.0,0.0,0.7718978102189781,0.0,0.95676531654247,0.2281021897810219
1080590120242.0,1688.0,8.0,0.0,25.0,0.0,0.0,1509.0,146.0,33.0,0.1546034253498879,0.0,2.71874672146477,0.0,0.0,1.3087153734503258,0.24900920401583548,0.004739336492890996,0.0,0.01481042654028436,0.0,0.0,0.893957345971564,0.019549763033175356,0.3627908978480092,0.08649289099526067
1080590117212.0,1274.0,64.0,0.0,0.0,0.0,0.0,1044.0,166.0,64.0,1.6387477676019515,0.0,0.0,0.0,0.0,1.1996635876010564,0.6398592438094938,0.05023547880690738,0.0,0.0,0.0,0.0,0.8194662480376766,0.05023547880690738,0.5465307837691391,0.130298273155416
1080590103062.0,905.0,9.0,0.0,0.0,0.0,14.0,662.0,220.0,23.0,0.3244109444634664,0.0,0.0,0.0,0.3947945488192613,1.0708726252827838,0.3237077963070751,0.009944751381215469,0.0,0.0,0.0,0.015469613259668509,0.7314917127071823,0.02541436464088398,1.0196475276230734,0.2430939226519337
1080590603003.0,950.0,9.0,0.0,0.0,16.0,0.0,756.0,169.0,25.0,0.3090441102520391,0.0,0.0,8.998846498006996,0.0,1.1650018011861583,0.3351894229495457,0.009473684210526316,0.0,0.0,0.016842105263157894,0.0,0.7957894736842105,0.02631578947368421,0.7461722062789999,0.17789473684210527
1080590120482.0,620.0,0.0,0.0,0.0,0.0,0.0,508.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1995004891031746,0.0,0.0,0.0,0.0,0.0,0.0,0.8193548387096774,0.0,0.7577087492659437,0.18064516129032257
1080590120262.0,1034.0,0.0,0.0,0.0,0.0,15.0,872.0,147.0,15.0,0.0,0.0,0.0,0.0,0.37022216083320475,1.2345945423109177,0.18477560065884044,0.0,0.0,0.0,0.0,0.014506769825918761,0.8433268858800773,0.014506769825918761,0.5963109233222067,0.14216634429400388
1080590098522.0,1472.0,0.0,10.0,3.0,0.0,7.0,1258.0,194.0,20.0,0.0,5.0234874520460355,0.37412319014939116,0.0,0.12136177536733407,1.2511265425487208,0.1730597564141676,0.0,0.006793478260869565,0.0020380434782608695,0.0,0.004755434782608696,0.8546195652173914,0.01358695652173913,0.5528023605014297,0.13179347826086957
1080590117293.0,1037.0,13.0,0.0,0.0,0.0,0.0,743.0,281.0,13.0,0.40894618682231676,0.0,0.0,0.0,0.0,1.0489105750808063,0.15967557853141326,0.01253616200578592,0.0,0.0,0.0,0.0,0.71648987463838,0.01253616200578592,1.1365892193924156,0.2709739633558341
1080350145042.0,3229.0,0.0,0.0,13.0,7.0,17.0,2492.0,700.0,37.0,0.0,0.0,0.7390545438937492,1.1582984130486706,0.1343607957701264,1.1298177659668707,0.145951170228263,0.0,0.0,0.004026014245896562,0.0021678538247135335,0.0052647878600185815,0.771755961598018,0.011458655930628678,0.9092974305994216,0.21678538247135337
1080350145043.0,1048.0,0.0,0.0,0.0,0.0,0.0,969.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3536017307871862,0.0,0.0,0.0,0.0,0.0,0.0,0.924618320610687,0.0,0.316185374685165,0.07538167938931298
1080350139041.0,1487.0,0.0,0.0,0.0,0.0,25.0,1105.0,357.0,25.0,0.0,0.0,0.0,0.0,0.42906267014294297,1.0878768024778858,0.2141425365178671,0.0,0.0,0.0,0.0,0.016812373907195696,0.7431069266980498,0.016812373907195696,1.007008685767869,0.24008069939475454
1080350140071.0,2223.0,526.0,0.0,0.0,163.0,85.0,1112.0,337.0,774.0,7.718765526712847,0.0,0.0,39.177670383951394,0.975823233337243,0.7323079200690815,4.434813903640143,0.23661718398560505,0.0,0.0,0.07332433648223122,0.038236617183985605,0.5002249212775528,0.3481781376518219,0.6358671762403857,0.15159694107062527
1080350141141.0,980.0,109.0,0.0,0.0,0.0,0.0,864.0,7.0,109.0,3.628289979206196,0.0,0.0,0.0,0.0,1.2906725494190676,1.4166883569969573,0.11122448979591837,0.0,0.0,0.0,0.0,0.8816326530612245,0.11122448979591837,0.029960422483729918,0.007142857142857143
1080350141162.0,1474.0,630.0,0.0,0.0,0.0,23.0,769.0,52.0,653.0,13.942627769172725,0.0,0.0,0.0,0.3982190605579048,0.7637606213669639,5.64273428837858,0.42740841248303935,0.0,0.0,0.0,0.015603799185888738,0.5217096336499322,0.44301221166892807,0.14797277861706498,0.035278154681139755
1080690013081.0,656.0,0.0,0.0,0.0,0.0,0.0,615.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3724599592346856,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.2621536967326368,0.0625
1080690016051.0,5487.0,225.0,3.0,16.0,0.0,138.0,4246.0,859.0,382.0,1.3376704243641202,0.40429598301868586,0.5352863965979261,0.0,0.6418533573125771,1.132852679552489,0.8867522623538555,0.04100601421541826,0.0005467468562055768,0.00291598323309641,0.0,0.025150355385456534,0.7738290504829597,0.06961909969017678,0.6566503385991179,0.1565518498268635
1080690025012.0,8065.0,309.0,0.0,10.0,0.0,49.0,7069.0,628.0,368.0,1.2498436118273206,0.0,0.22761286873316955,0.0,0.15505415169063982,1.283163556348666,0.5811889510882141,0.03831370117792932,0.0,0.0012399256044637321,0.0,0.006075635461872288,0.8765034097954123,0.04562926224426534,0.32661132607185794,0.07786732796032238
1080690017061.0,2807.0,0.0,0.0,0.0,0.0,1.0,2390.0,416.0,1.0,0.0,0.0,0.0,0.0,0.00909178753833354,1.2464759254514755,0.004537655173524309,0.0,0.0,0.0,0.0,0.0003562522265764161,0.8514428215176345,0.0003562522265764161,0.621622730834496,0.1482009262557891
1080690019021.0,1696.0,16.0,0.0,0.0,0.0,0.0,1465.0,215.0,16.0,0.3077483278191165,0.0,0.0,0.0,0.0,1.2645621636973674,0.12016224596304467,0.009433962264150943,0.0,0.0,0.0,0.0,0.8637971698113207,0.009433962264150943,0.5317268377124237,0.1267688679245283
1080299647001.0,1221.0,0.0,0.0,37.0,0.0,0.0,1006.0,178.0,37.0,0.0,0.0,5.562720564645493,0.0,0.0,1.2061761126858586,0.3859756991540223,0.0,0.0,0.030303030303030304,0.0,0.0,0.823914823914824,0.030303030303030304,0.6114772549504911,0.1457821457821458
1080299651002.0,1513.0,0.0,0.0,0.0,0.0,13.0,1065.0,435.0,13.0,0.0,0.0,0.0,0.0,0.2192785320960537,1.0304788590156,0.1094405650608563,0.0,0.0,0.0,0.0,0.008592200925313946,0.7038995373430271,0.008592200925313946,1.205941658466062,0.28750826173165894
1080770011015.0,603.0,0.0,0.0,0.0,0.0,0.0,545.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3231454775595863,0.0,0.0,0.0,0.0,0.0,0.0,0.9038142620232172,0.0,0.403447148537126,0.09618573797678276
1080770010024.0,1081.0,17.0,0.0,0.0,0.0,0.0,791.0,273.0,17.0,0.5130087758834856,0.0,0.0,0.0,0.0,1.0712212916481147,0.20030746274320677,0.01572617946345976,0.0,0.0,0.0,0.0,0.7317298797409806,0.01572617946345976,1.0592852426717458,0.25254394079555964
1080770004002.0,722.0,0.0,0.0,0.0,0.0,15.0,538.0,169.0,15.0,0.0,0.0,0.0,0.0,0.53020736052844,1.0908712215228231,0.26462322864437815,0.0,0.0,0.0,0.0,0.02077562326869806,0.7451523545706371,0.02077562326869806,0.9818055345776314,0.23407202216066483
1080770006023.0,1095.0,9.0,0.0,70.0,0.0,0.0,904.0,112.0,79.0,0.2681204609492576,0.0,11.735054341854875,0.0,0.0,1.20860035618694,0.9189394042872476,0.00821917808219178,0.0,0.0639269406392694,0.0,0.0,0.8255707762557077,0.07214611872146119,0.42902230552044307,0.10228310502283106
1080770016002.0,2365.0,144.0,0.0,0.0,0.0,0.0,2016.0,205.0,144.0,1.9862454443260016,0.0,0.0,0.0,0.0,1.247923000565864,0.7755418699280819,0.06088794926004228,0.0,0.0,0.0,0.0,0.852431289640592,0.06088794926004228,0.3635789113247563,0.08668076109936575
1080810004002.0,853.0,0.0,0.0,0.0,0.0,0.0,674.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156749370878222,0.0,0.0,0.0,0.0,0.0,0.0,0.7901524032825322,0.0,0.8801971716790993,0.20984759671746775
1080179606001.0,921.0,37.0,3.0,0.0,0.0,0.0,569.0,312.0,40.0,1.310520023568485,2.4086558727725618,0.0,0.0,0.0,0.9044426687566108,0.553189927126286,0.04017372421281216,0.003257328990228013,0.0,0.0,0.0,0.6178067318132465,0.04343105320304017,1.420924271541067,0.33876221498371334
1080310034011.0,568.0,0.0,0.0,0.0,0.0,12.0,493.0,63.0,12.0,0.0,0.0,0.0,0.0,0.539168611692301,1.2706530702398122,0.2690957339172409,0.0,0.0,0.0,0.0,0.02112676056338028,0.8679577464788732,0.02112676056338028,0.46523050406073574,0.11091549295774648
1080310039023.0,1427.0,58.0,0.0,7.0,0.0,43.0,1203.0,116.0,108.0,1.3258841761961655,0.0,0.9004824459937694,0.0,0.7690174125188484,1.2341560053888918,0.9639925660721341,0.04064470918009811,0.0,0.004905395935529082,0.0,0.030133146461107218,0.8430273300630694,0.0756832515767344,0.34096514445394105,0.08128941836019622
1080310004025.0,825.0,0.0,0.0,0.0,0.0,0.0,775.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375232605616978,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.0,0.25420964531649626,0.06060606060606061
1080310037022.0,683.0,0.0,0.0,0.0,0.0,43.0,617.0,23.0,43.0,0.0,0.0,0.0,0.0,1.606717200094285,1.322491431680314,0.8019026604678736,0.0,0.0,0.0,0.0,0.0629575402635432,0.9033674963396779,0.0629575402635432,0.1412482582688292,0.03367496339677892
1080310021003.0,1490.0,0.0,0.0,0.0,0.0,45.0,1081.0,364.0,45.0,0.0,0.0,0.0,0.0,0.7707578140299337,1.0621059263947705,0.3846804786870625,0.0,0.0,0.0,0.0,0.030201342281879196,0.725503355704698,0.030201342281879196,1.0246866642757562,0.2442953020134228
1080310083051.0,1430.0,0.0,0.0,0.0,0.0,80.0,94.0,1256.0,80.0,0.0,0.0,0.0,0.0,1.4277285381875384,0.09623215751463716,0.7125705215151181,0.0,0.0,0.0,0.0,0.055944055944055944,0.06573426573426573,0.055944055944055944,3.684084398279069,0.8783216783216783
1080310068144.0,753.0,0.0,0.0,0.0,0.0,0.0,690.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3414748074325744,0.0,0.0,0.0,0.0,0.0,0.0,0.9163346613545816,0.0,0.3509308450285496,0.08366533864541832
1080310046013.0,1752.0,113.0,0.0,0.0,24.0,42.0,703.0,870.0,179.0,2.10400083939348,0.0,0.0,7.3192672714954155,0.6117963470572456,0.5874212184730496,1.3013461500586814,0.06449771689497717,0.0,0.0,0.0136986301369863,0.023972602739726026,0.4012557077625571,0.1021689497716895,2.082864987738758,0.4965753424657534
1080310032032.0,1068.0,0.0,0.0,8.0,0.0,0.0,993.0,67.0,8.0,0.0,0.0,1.3750545215977623,0.0,0.0,1.3611513003945497,0.09540972338638753,0.0,0.0,0.00749063670411985,0.0,0.0,0.9297752808988764,0.00749063670411985,0.2631355457840699,0.06273408239700375
1080310045033.0,960.0,0.0,0.0,0.0,0.0,0.0,53.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082264204382038,0.0,0.0,0.0,0.0,0.0,0.0,0.05520833333333333,0.0,3.9628900489416927,0.9447916666666667
1080310045053.0,1590.0,218.0,0.0,7.0,0.0,3.0,137.0,1225.0,228.0,4.472609030971159,0.0,0.8081688367503829,0.0,0.04815216532094764,0.12613971616949396,1.826466138638279,0.1371069182389937,0.0,0.00440251572327044,0.0,0.0018867924528301887,0.08616352201257861,0.14339622641509434,3.231580160980932,0.7704402515723271
1080310083902.0,2903.0,73.0,0.0,0.0,0.0,1117.0,794.0,919.0,1190.0,0.8203088393607727,0.0,0.0,0.0,9.819691144214334,0.40040719536381786,5.221242061928507,0.025146400275576988,0.0,0.0,0.0,0.3847743713399931,0.27351016190148125,0.4099207716155701,1.3278360167952779,0.3165690664829487
1080310007013.0,1719.0,7.0,0.0,0.0,0.0,133.0,391.0,1188.0,140.0,0.13283842887829228,0.0,0.0,0.0,1.9745469071981376,0.332988540041582,1.0373517917926602,0.004072134962187318,0.0,0.0,0.0,0.07737056428155904,0.22745782431646305,0.08144269924374636,2.8987885209388944,0.6910994764397905
1080310003035.0,857.0,0.0,0.0,0.0,0.0,0.0,823.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4058773040219634,0.0,0.0,0.0,0.0,0.0,0.0,0.9603267211201867,0.0,0.1664079475175664,0.039673278879813305
1080310041036.0,910.0,0.0,35.0,0.0,0.0,149.0,680.0,46.0,184.0,0.0,28.44066742081448,0.0,0.0,4.178655489445313,1.0939461067013465,2.5754334563332124,0.0,0.038461538461538464,0.0,0.0,0.16373626373626374,0.7472527472527473,0.2021978021978022,0.21202760526947328,0.05054945054945055
1080140314004.0,844.0,0.0,0.0,0.0,0.0,0.0,834.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4466118243307777,0.0,0.0,0.0,0.0,0.0,0.0,0.9881516587677726,0.0,0.049697383266850574,0.011848341232227487
1080140305003.0,1881.0,101.0,0.0,19.0,157.0,75.0,1496.0,33.0,352.0,1.751596808948145,0.0,1.8542401882151645,44.59655619277457,1.0175696818222588,1.164316908886813,2.383569229863436,0.05369484316852738,0.0,0.010101010101010102,0.0834662413609782,0.03987240829346093,0.7953216374269005,0.1871345029239766,0.07358700259161734,0.017543859649122806
1080140309001.0,1681.0,179.0,0.0,0.0,0.0,29.0,1182.0,291.0,208.0,3.473656616323567,0.0,0.0,0.0,0.4402729214651786,1.0293857921493705,1.5760483039816828,0.10648423557406306,0.0,0.0,0.0,0.017251635930993457,0.7031528851873885,0.12373587150505651,0.7261080380649357,0.17311124330755503
1080010096032.0,473.0,0.0,0.0,0.0,0.0,0.0,354.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0956466820444342,0.0,0.0,0.0,0.0,0.0,0.0,0.7484143763213531,0.0,1.0552656206742927,0.25158562367864695
1080010094092.0,2665.0,49.0,0.0,0.0,0.0,204.0,2300.0,112.0,253.0,0.5997916753067508,0.0,0.0,0.0,1.9535505120078267,1.2634528205087288,1.2091974154735206,0.018386491557223265,0.0,0.0,0.0,0.07654784240150093,0.8630393996247655,0.0949343339587242,0.1762774576153415,0.04202626641651032
1080010093232.0,921.0,63.0,0.0,0.0,0.0,36.0,507.0,315.0,99.0,2.2314259860760695,0.0,0.0,0.0,0.997549744108231,0.805891797995785,1.369145069637558,0.06840390879478828,0.0,0.0,0.0,0.03908794788273615,0.5504885993485342,0.10749185667752444,1.4345870049212697,0.34201954397394135
1080370005032.0,1965.0,61.0,25.0,77.0,0.0,121.0,1159.0,522.0,284.0,1.0126721056887569,9.407854363119293,7.193319569854554,0.0,1.5715004386933191,0.8634740452603227,1.8408978384078862,0.03104325699745547,0.01272264631043257,0.03918575063613232,0.0,0.06157760814249364,0.5898218829516539,0.14452926208651398,1.1142532697765812,0.26564885496183205
1081230022072.0,520.0,0.0,0.0,0.0,0.0,0.0,417.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1739811343607465,0.0,0.0,0.0,0.0,0.0,0.0,0.801923076923077,0.0,0.8308255619526642,0.19807692307692307
1081230016003.0,1975.0,0.0,0.0,7.0,0.0,13.0,1487.0,468.0,20.0,0.0,0.0,0.6506270635104349,0.0,0.16798400965130594,1.102230121522756,0.12898428427425554,0.0,0.0,0.0035443037974683543,0.0,0.006582278481012658,0.7529113924050633,0.010126582278481013,0.9939275347513844,0.2369620253164557
1081230023002.0,1030.0,0.0,0.0,0.0,0.0,0.0,961.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3658863646079304,0.0,0.0,0.0,0.0,0.0,0.0,0.933009708737864,0.0,0.2809880399930398,0.06699029126213592
1080490002022.0,2073.0,82.0,0.0,0.0,13.0,20.0,1635.0,323.0,115.0,1.2903755260027787,0.0,0.0,3.3506920601298362,0.24621946570286782,1.1546406989412887,0.7065980599563505,0.039556198745779064,0.0,0.0,0.006271104679208876,0.00964785335262904,0.788712011577424,0.05547515677761698,0.6535505570256955,0.155812831644959
1081070001002.0,1119.0,0.0,0.0,0.0,0.0,1.0,1063.0,55.0,1.0,0.0,0.0,0.0,0.0,0.02280665560330853,1.390694011716624,0.011382661369153472,0.0,0.0,0.0,0.0,0.0008936550491510277,0.9499553172475425,0.0008936550491510277,0.20616197777008077,0.049151027703306524
1080099646002.0,962.0,0.0,0.0,6.0,0.0,0.0,915.0,41.0,6.0,0.0,0.0,1.1449258542617542,0.0,0.0,1.3924333889948577,0.07944198381756384,0.0,0.0,0.006237006237006237,0.0,0.0,0.9511434511434511,0.006237006237006237,0.17876593041227623,0.04261954261954262
1081059770002.0,966.0,0.0,0.0,0.0,0.0,0.0,764.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1578295749955,0.0,0.0,0.0,0.0,0.0,0.0,0.7908902691511387,0.0,0.8771022234367309,0.20910973084886128
1080050056273.0,1259.0,13.0,0.0,0.0,0.0,0.0,1229.0,17.0,13.0,0.3368365335462609,0.0,0.0,0.0,0.0,1.4290734783368206,0.13151991655049686,0.010325655281969817,0.0,0.0,0.0,0.0,0.9761715647339158,0.010325655281969817,0.056636859024048615,0.013502779984114376
1080050836001.0,2053.0,168.0,0.0,0.0,0.0,182.0,1268.0,435.0,350.0,2.669450668194265,0.0,0.0,0.0,2.2624246794245537,0.9041879413201266,2.1714658184261846,0.08183146614710181,0.0,0.0,0.0,0.08865075499269362,0.6176327325864588,0.17048222113979541,0.8887431706084521,0.21188504627374574
1080050840003.0,817.0,22.0,0.0,0.0,0.0,7.0,553.0,235.0,29.0,0.8784199516207829,0.0,0.0,0.0,0.21865915953575976,0.9909037714654018,0.4521159658389221,0.02692778457772338,0.0,0.0,0.0,0.008567931456548347,0.6768665850673194,0.03549571603427173,1.2064845773741912,0.2876376988984088
